,AKBNK,ALBRK,DENIZ,FINBN,GARAN,ICBCT,ISATR,ISBTR,ISCTR,SKBNK,HALKB,KLNMA,TSKB,VAKBN,YKBNK
22/01/2010,"26,700.00","1,277.43","5,872.02","9,528.75","26,460.00",457.80,18.00,47.42,"19,709.50","1,300.00","13,125.00","1,232.00","1,092.00","10,250.00","15,040.80"
25/01/2010,"26,550.00","1,282.82","5,728.80","9,528.75","27,090.00",457.80,18.00,56.99,"20,017.46","1,300.00","13,000.00","1,216.00","1,110.00","10,150.00","15,388.56"
26/01/2010,"26,700.00","1,277.43","5,728.80","9,528.75","26,880.00",470.40,18.00,53.51,"20,171.44","1,310.00","13,000.00","1,224.00","1,098.00","9,850.00","15,562.44"
27/01/2010,"26,550.00","1,288.21","5,800.41","9,607.50","26,460.00",470.40,19.80,53.36,"19,863.48","1,290.00","12,875.00","1,192.00","1,152.00","9,850.00","15,388.56"
28/01/2010,"26,550.00","1,336.72","5,764.61","9,607.50","27,090.00",470.40,19.80,53.36,"20,633.38","1,310.00","12,875.00","1,232.00","1,158.00","10,000.00","15,736.33"
29/01/2010,"26,400.00","1,315.16","5,836.22","9,765.00","26,670.00",466.20,23.96,53.22,"20,479.40","1,300.00","12,875.00","1,232.00","1,146.00","10,000.00","15,823.27"
01/02/2010,"27,000.00","1,401.40","5,907.83","9,765.00","27,090.00",474.60,23.96,52.49,"20,941.34","1,350.00","13,125.00","1,216.00","1,170.00","10,050.00","15,910.21"
02/02/2010,"26,850.00","1,369.06","5,907.83","9,528.75","27,300.00",470.40,23.96,51.04,"20,633.38","1,320.00","12,875.00","1,208.00","1,158.00","9,900.00","15,823.27"
03/02/2010,"26,850.00","1,369.06","5,907.83","9,528.75","27,090.00",470.40,29.00,52.06,"20,479.40","1,340.00","13,000.00","1,224.00","1,170.00","9,750.00","15,736.33"
04/02/2010,"26,100.00","1,315.16","5,764.61","9,292.50","26,460.00",470.40,35.09,57.71,"19,863.48","1,280.00","12,500.00","1,208.00","1,140.00","9,450.00","15,301.62"
05/02/2010,"25,350.00","1,277.43","5,227.53","8,741.25","25,620.00",462.00,42.46,63.22,"19,247.55","1,215.00","12,000.00","1,128.00","1,104.00","9,100.00","14,866.92"
08/02/2010,"24,300.00","1,255.87","6,444.90","8,977.50","24,780.00",441.00,50.34,70.91,"18,323.67","1,135.00","11,812.50","1,104.00","1,074.00","8,700.00","14,084.45"
09/02/2010,"24,450.00","1,304.38","6,158.46","8,977.50","25,200.00",436.80,60.92,83.38,"18,477.65","1,115.00","12,062.50","1,112.00","1,104.00","8,750.00","14,345.27"
10/02/2010,"24,300.00","1,309.77","6,122.66","8,898.75","24,780.00",445.20,64.00,80.91,"18,323.67","1,120.00","12,250.00","1,120.00","1,140.00","8,700.00","14,171.39"
11/02/2010,"25,050.00","1,352.89","6,265.88","8,977.50","24,990.00",449.40,58.50,80.19,"18,631.63","1,140.00","12,437.50","1,120.00","1,260.00","8,850.00","14,258.33"
12/02/2010,"24,750.00","1,336.72","7,340.03","9,135.00","24,990.00",449.40,47.39,78.30,"18,785.61","1,155.00","12,312.50","1,136.00","1,278.00","8,850.00","14,171.39"
15/02/2010,"24,450.00","1,401.40","7,161.00","10,867.50","25,200.00",453.60,47.39,79.03,"18,477.65","1,185.00","12,375.00","1,136.00","1,398.00","8,850.00","13,910.56"
16/02/2010,"24,600.00","1,466.08","7,877.10","11,103.75","25,200.00",470.40,42.65,73.81,"18,785.61","1,190.00","12,375.00","1,120.00","1,320.00","9,150.00","14,084.45"
17/02/2010,"25,650.00","1,498.42","8,664.81","10,710.00","26,670.00",474.60,38.38,71.92,"19,709.50","1,205.00","13,000.00","1,144.00","1,302.00","9,450.00","14,866.92"
18/02/2010,"25,200.00","1,455.30","9,524.13","10,316.25","26,040.00",462.00,38.00,82.36,"19,247.55","1,210.00","12,625.00","1,136.00","1,260.00","9,250.00","14,432.21"
19/02/2010,"25,800.00","1,498.42","9,380.91","10,158.75","27,090.00",466.20,38.50,84.10,"20,017.46","1,215.00","13,000.00","1,152.00","1,290.00","9,400.00","15,214.68"
22/02/2010,"25,200.00","1,455.30","9,237.69","10,158.75","26,460.00",483.00,45.19,83.96,"19,709.50","1,190.00","12,500.00","1,184.00","1,236.00","9,500.00","14,779.97"
23/02/2010,"24,600.00","1,401.40","9,882.18","10,237.50","25,620.00",474.60,45.19,79.32,"19,401.53","1,135.00","12,125.00","1,208.00","1,182.00","9,050.00","14,345.27"
24/02/2010,"23,850.00","1,347.50","8,879.64","9,213.75","24,570.00",462.00,39.06,68.59,"18,971.02","1,105.00","11,937.50","1,048.00","1,152.00","8,750.00","14,171.39"
25/02/2010,"23,100.00","1,336.72","9,667.35","9,607.50","23,310.00",474.60,35.15,65.83,"19,180.70","1,100.00","11,937.50","1,104.00","1,152.00","8,550.00","14,084.45"
26/02/2010,"23,400.00","1,336.72","9,953.79","9,686.25","23,940.00",487.20,32.50,69.60,"19,365.48","1,130.00","12,187.50","1,136.00","1,200.00","8,800.00","14,432.21"
01/03/2010,"24,300.00","1,347.50","11,314.38","10,080.00","24,780.00",491.40,32.50,68.44,"19,550.25","1,165.00","12,500.00","1,152.00","1,230.00","9,150.00","14,606.09"
02/03/2010,"24,600.00","1,347.50","13,319.46","10,395.00","24,780.00",487.20,32.50,66.41,"19,611.85","1,165.00","12,625.00","1,128.00","1,254.00","9,200.00","14,866.92"
03/03/2010,"24,900.00","1,342.11","13,033.02","10,316.25","25,200.00",487.20,32.50,65.40,"19,735.03","1,170.00","12,750.00","1,128.00","1,260.00","9,300.00","14,779.97"
04/03/2010,"24,750.00","1,347.50","11,385.99","10,080.00","25,410.00",499.80,32.50,68.01,"19,611.85","1,160.00","12,500.00","1,128.00","1,248.00","9,150.00","14,606.09"
05/03/2010,"25,350.00","1,390.62","10,311.84","10,237.50","26,880.00",499.80,32.00,67.57,"19,796.62","1,185.00","12,687.50","1,136.00","1,284.00","9,450.00","14,866.92"
08/03/2010,"26,100.00","1,412.18","10,240.23","10,080.00","27,090.00",495.60,32.00,68.44,"19,919.81","1,195.00","12,875.00","1,136.00","1,290.00","9,500.00","15,040.80"
09/03/2010,"26,100.00","1,401.40","10,168.62","9,922.50","26,670.00",495.60,35.00,68.01,"19,919.81","1,180.00","12,750.00","1,136.00","1,266.00","9,200.00","14,866.92"
10/03/2010,"26,550.00","1,422.96","10,669.89","9,922.50","26,460.00",491.40,35.00,68.15,"19,735.03","1,175.00","12,437.50","1,128.00","1,254.00","9,150.00","14,866.92"
11/03/2010,"26,250.00","1,422.96","10,455.06","9,765.00","26,250.00",483.00,34.50,67.57,"19,673.44","1,160.00","12,375.00","1,120.00","1,230.00","9,100.00","14,606.09"
12/03/2010,"26,250.00","1,422.96","10,311.84","9,765.00","26,040.00",478.80,44.50,68.73,"19,550.25","1,155.00","12,000.00","1,128.00","1,260.00","9,000.00","14,693.03"
15/03/2010,"26,100.00","1,390.62","10,311.84","9,922.50","25,620.00",474.60,47.50,69.60,"19,303.89","1,145.00","12,000.00","1,136.00","1,242.00","8,950.00","14,519.15"
16/03/2010,"26,700.00","1,412.18","10,311.84","9,922.50","26,670.00",478.80,47.50,69.17,"19,673.44","1,180.00","12,375.00","1,136.00","1,308.00","9,250.00","15,040.80"
17/03/2010,"27,450.00","1,422.96","10,240.23","10,001.25","27,510.00",483.00,48.00,69.31,"19,981.40","1,200.00","12,687.50","1,168.00","1,332.00","9,400.00","15,649.38"
18/03/2010,"27,300.00","1,390.62","10,168.62","9,843.75","26,880.00",470.40,48.00,68.01,"19,796.62","1,175.00","12,375.00","1,168.00","1,302.00","9,200.00","15,301.62"
19/03/2010,"27,300.00","1,379.84","10,168.62","9,765.00","27,300.00",474.60,48.00,66.85,"19,673.44","1,155.00","12,312.50","1,136.00","1,308.00","9,100.00","15,301.62"
22/03/2010,"27,450.00","1,390.62","10,097.01","9,843.75","27,930.00",470.40,48.00,66.70,"19,673.44","1,190.00","12,312.50","1,208.00","1,356.00","9,200.00","15,388.56"
23/03/2010,"27,750.00","1,379.84","10,025.40","9,843.75","28,560.00",474.60,48.00,66.27,"19,796.62","1,200.00","12,375.00","1,232.00","1,362.00","9,300.00","15,823.27"
24/03/2010,"28,650.00","1,379.84","10,025.40","9,922.50","29,610.00",474.60,48.00,66.85,"20,227.77","1,210.00","13,375.00","1,200.00","1,374.00","9,600.00","16,518.79"
25/03/2010,"30,750.00","1,412.18","10,168.62","10,080.00","31,290.00",483.00,48.00,66.70,"20,843.69","1,245.00","14,375.00","1,224.00","1,404.00","9,950.00","16,953.50"
26/03/2010,"30,300.00","1,412.18","10,240.23","10,001.25","30,030.00",470.40,48.00,66.85,"20,720.51","1,260.00","14,625.00","1,224.00","1,374.00","9,900.00","16,953.50"
29/03/2010,"30,300.00","1,422.96","10,097.01","10,080.00","29,820.00",470.40,48.00,66.99,"20,782.10","1,260.00","14,000.00","1,232.00","1,362.00","9,850.00","17,040.44"
30/03/2010,"29,850.00","1,401.40","9,953.79","9,922.50","29,820.00",474.60,48.00,66.85,"21,274.84","1,250.00","13,750.00","1,256.00","1,356.00","10,000.00","17,127.38"
31/03/2010,"29,400.00","1,401.40","10,025.40","9,922.50","29,820.00",470.40,48.00,66.27,"21,398.02","1,240.00","13,750.00","1,232.00","1,356.00","10,150.00","16,779.62"
01/04/2010,"30,750.00","1,412.18","9,953.79","9,922.50","30,450.00",474.60,48.00,66.12,"21,869.85","1,265.00","14,375.00","1,280.00","1,380.00","10,300.00","17,388.21"
02/04/2010,"31,500.00","1,422.96","10,025.40","9,765.00","30,660.00",478.80,48.00,72.94,"21,959.85","1,270.00","14,375.00","1,296.00","1,380.00","10,350.00","17,475.15"
05/04/2010,"32,100.00","1,401.40","10,097.01","9,765.00","31,290.00",483.00,48.00,74.68,"22,319.85","1,290.00","14,625.00","1,136.00","1,374.00","10,450.00","17,562.09"
06/04/2010,"31,800.00","1,401.40","10,025.40","9,765.00","31,080.00",478.80,48.00,70.62,"22,499.85","1,260.00","14,375.00","1,144.00","1,368.00","10,350.00","17,475.15"
07/04/2010,"32,100.00","1,401.40","10,097.01","10,710.00","31,500.00",478.80,48.00,69.60,"22,769.85","1,280.00","14,375.00","1,136.00","1,380.00","10,250.00","17,301.26"
08/04/2010,"31,200.00","1,401.40","9,882.18","10,158.75","32,340.00",478.80,48.00,68.15,"22,409.85","1,260.00","14,250.00","1,128.00","1,386.00","10,100.00","17,040.44"
09/04/2010,"31,500.00","1,455.30","10,025.40","10,158.75","32,970.00",483.00,48.00,68.59,"22,724.85","1,270.00","14,750.00","1,136.00","1,380.00","10,400.00","17,562.09"
12/04/2010,"30,900.00","1,422.96","9,953.79","10,316.25","32,340.00",483.00,48.00,68.44,"23,174.85","1,270.00","15,125.00","1,128.00","1,368.00","10,300.00","17,909.85"
13/04/2010,"30,300.00","1,390.62","9,810.57","10,080.00","31,290.00",474.60,48.00,68.15,"22,949.85","1,240.00","14,625.00","1,112.00","1,362.00","10,100.00","17,735.97"
14/04/2010,"31,500.00","1,422.96","9,810.57","10,237.50","32,130.00",474.60,48.00,69.46,"23,624.84","1,270.00","15,375.00","1,120.00","1,380.00","10,300.00","18,257.62"
15/04/2010,"31,500.00","1,422.96","9,595.74","10,158.75","31,290.00",474.60,48.00,68.59,"23,624.84","1,290.00","15,125.00","1,104.00","1,380.00","10,250.00","18,257.62"
16/04/2010,"29,800.00","1,444.52","9,237.69","10,001.25","30,870.00",470.40,45.00,67.57,"23,399.84","1,300.00","14,875.00","1,096.00","1,386.00","10,100.00","17,909.85"
19/04/2010,"29,600.00","1,422.96","8,951.25","9,843.75","30,870.00",474.60,45.00,66.41,"23,624.84","1,310.00","14,750.00","1,096.00","1,380.00","10,000.00","17,996.79"
20/04/2010,"29,800.00","1,433.74","8,951.25","9,922.50","31,290.00",483.00,40.50,66.85,"24,074.84","1,300.00","15,000.00","1,152.00","1,374.00","10,100.00","18,170.67"
21/04/2010,"29,200.00","1,444.52","8,879.64","9,843.75","30,660.00",483.00,38.50,66.41,"23,624.84","1,300.00","15,000.00","1,120.00","1,368.00","10,000.00","18,083.73"
22/04/2010,"29,000.00","1,466.08","8,664.81","9,922.50","30,450.00",474.60,38.50,66.41,"23,174.85","1,280.00","15,125.00","1,104.00","1,380.00","9,900.00","18,692.32"
26/04/2010,"29,400.00","1,519.98","8,664.81","10,080.00","30,660.00",487.20,34.65,66.56,"23,624.84","1,280.00","15,250.00","1,112.00","1,386.00","10,000.00","19,213.97"
27/04/2010,"29,000.00","1,509.20","8,521.59","10,001.25","29,820.00",487.20,38.11,66.56,"22,949.85","1,280.00","15,000.00","1,104.00","1,380.00","9,850.00","19,474.79"
28/04/2010,"29,200.00","1,552.32","8,235.15","9,765.00","29,820.00",478.80,41.90,66.27,"22,949.85","1,260.00","14,875.00","1,088.00","1,374.00","9,750.00","18,692.32"
29/04/2010,"29,400.00","1,573.88","8,664.81","9,922.50","30,870.00",525.00,44.42,66.41,"23,174.85","1,280.00","14,875.00","1,088.00","1,386.00","9,850.00","18,692.32"
30/04/2010,"29,800.00","1,552.32","8,521.59","9,843.75","30,450.00",512.40,44.42,66.41,"23,399.84","1,290.00","14,750.00","1,088.00","1,398.00","9,850.00","18,518.44"
03/05/2010,"29,600.00","1,509.20","8,378.37","9,843.75","29,820.00",516.60,44.42,66.27,"22,949.85","1,280.00","14,500.00","1,088.00","1,374.00","9,700.00","18,344.56"
04/05/2010,"29,400.00","1,509.20","8,235.15","9,765.00","29,400.00",495.60,44.42,64.53,"22,274.85","1,240.00","14,125.00","1,056.00","1,392.00","9,400.00","17,649.03"
05/05/2010,"29,200.00","1,444.52","7,948.71","9,292.50","29,400.00",478.80,44.42,62.06,"22,409.85","1,235.00","13,750.00","1,048.00","1,338.00","9,200.00","17,301.26"
06/05/2010,"29,200.00","1,530.76","7,805.49","8,977.50","28,980.00",483.00,44.42,60.61,"21,869.85","1,230.00","13,500.00","1,040.00","1,338.00","9,050.00","17,127.38"
07/05/2010,"27,800.00","1,444.52","7,232.61","8,347.50","26,880.00",441.00,40.00,55.10,"20,699.86","1,195.00","13,000.00",944.00,"1,272.00","8,400.00","16,171.03"
10/05/2010,"29,600.00","1,487.64","7,948.71","9,056.25","29,190.00",483.00,40.00,64.96,"22,499.85","1,250.00","14,750.00","1,016.00","1,380.00","9,150.00","17,562.09"
11/05/2010,"29,800.00","1,476.86","8,163.54","9,135.00","29,190.00",499.80,36.00,63.08,"22,229.85","1,215.00","14,375.00","1,008.00","1,398.00","9,200.00","17,996.79"
12/05/2010,"31,400.00","1,487.64","8,163.54","9,213.75","30,030.00",495.60,35.56,66.56,"23,039.85","1,265.00","14,750.00","1,024.00","1,398.00","9,350.00","18,866.20"
13/05/2010,"31,800.00","1,476.86","8,020.32","9,292.50","30,450.00",478.80,35.56,64.53,"23,174.85","1,250.00","14,375.00","1,008.00","1,404.00","9,350.00","18,518.44"
14/05/2010,"30,400.00","1,433.74","7,590.66","8,898.75","29,190.00",449.40,36.05,61.92,"21,824.85","1,200.00","13,875.00",960.00,"1,344.00","8,900.00","17,822.91"
17/05/2010,"31,400.00","1,422.96","7,590.66","8,820.00","29,820.00",457.80,36.05,61.19,"22,049.85","1,220.00","14,000.00",936.00,"1,344.00","8,950.00","17,909.85"
18/05/2010,"32,200.00","1,487.64","7,590.66","8,898.75","30,240.00",470.40,36.05,61.34,"22,589.85","1,225.00","14,250.00",976.00,"1,362.00","9,000.00","18,431.50"
20/05/2010,"30,600.00","1,422.96","7,447.44","8,426.25","28,770.00",478.80,36.05,58.29,"21,689.86","1,160.00","13,625.00",920.00,"1,296.00","8,550.00","17,822.91"
21/05/2010,"30,200.00","1,466.08","7,447.44","8,268.75","27,720.00",474.60,36.05,59.60,"21,509.86","1,155.00","13,125.00",896.00,"1,284.00","8,500.00","17,996.79"
24/05/2010,"30,800.00","1,476.86","7,447.44","8,426.25","28,350.00",478.80,36.05,61.19,"21,689.86","1,145.00","13,375.00",912.00,"1,290.00","8,600.00","17,822.91"
25/05/2010,"29,200.00","1,412.18","7,304.22","8,111.25","27,090.00",449.40,36.05,58.29,"20,519.86","1,055.00","12,500.00",848.00,"1,212.00","7,950.00","17,040.44"
26/05/2010,"31,400.00","1,412.18","7,375.83","8,347.50","28,140.00",466.20,36.05,59.45,"21,329.86","1,080.00","12,875.00",872.00,"1,224.00","8,200.00","17,562.09"
27/05/2010,"30,800.00","1,444.52","7,447.44","8,426.25","28,350.00",466.20,32.45,62.35,"21,689.86","1,095.00","13,000.00",888.00,"1,218.00","8,350.00","17,909.85"
28/05/2010,"31,800.00","1,476.86","7,304.22","8,583.75","28,770.00",470.40,35.00,60.90,"21,959.85","1,110.00","13,125.00",888.00,"1,242.00","8,500.00","17,909.85"
31/05/2010,"31,200.00","1,433.74","7,232.61","8,268.75","28,350.00",457.80,30.33,59.45,"21,599.86","1,065.00","12,875.00",856.00,"1,232.00","8,250.00","17,822.91"
01/06/2010,"30,800.00","1,466.08","7,232.61","8,268.75","28,350.00",462.00,33.35,60.03,"21,869.85","1,085.00","12,875.00",864.00,"1,295.00","8,400.00","17,909.85"
02/06/2010,"31,600.00","1,487.64","7,304.22","8,426.25","28,770.00",462.00,33.35,60.18,"22,049.85","1,105.00","13,250.00",888.00,"1,295.00","8,650.00","17,996.79"
03/06/2010,"32,000.00","1,476.86","7,375.83","8,505.00","27,930.00",457.80,33.35,63.08,"22,229.85","1,105.00","13,625.00",904.00,"1,302.00","8,750.00","17,996.79"
04/06/2010,"31,600.00","1,466.08","7,232.61","8,505.00","27,300.00",449.40,33.35,65.11,"21,779.85","1,100.00","13,375.00",872.00,"1,295.00","8,450.00","17,735.97"
07/06/2010,"31,000.00","1,455.30","7,268.42","8,426.25","27,510.00",445.20,33.35,61.77,"21,779.85","1,085.00","13,250.00",968.00,"1,267.00","8,300.00","17,822.91"
08/06/2010,"30,800.00","1,476.86","7,161.00","8,505.00","27,090.00",428.40,33.35,60.61,"21,509.86","1,090.00","13,000.00","1,120.00","1,246.00","8,100.00","17,735.97"
09/06/2010,"30,800.00","1,509.20","8,020.32","9,056.25","27,930.00",428.40,33.35,61.19,"21,779.85","1,100.00","13,125.00","1,328.00","1,246.00","8,350.00","17,996.79"
10/06/2010,"31,600.00","1,530.76","8,879.64","8,741.25","28,140.00",441.00,33.35,61.77,"22,049.85","1,100.00","13,375.00","1,392.00","1,232.00","8,500.00","18,083.73"
11/06/2010,"31,600.00","1,530.76","8,664.81","8,741.25","28,560.00",432.60,36.56,62.06,"22,229.85","1,085.00","13,375.00","1,512.00","1,232.00","8,450.00","18,083.73"
14/06/2010,"32,200.00","1,519.98","8,593.20","8,662.50","28,560.00",441.00,36.14,62.21,"22,589.85","1,095.00","13,750.00","1,592.00","1,225.00","8,600.00","18,344.56"
15/06/2010,"32,800.00","1,509.20","8,306.76","8,741.25","28,980.00",436.80,36.14,63.51,"23,174.85","1,110.00","14,000.00","1,680.00","1,232.00","8,950.00","18,779.26"
16/06/2010,"32,200.00","1,519.98","9,237.69","9,056.25","29,610.00",436.80,36.14,62.79,"22,949.85","1,095.00","13,875.00","1,808.00","1,232.00","8,950.00","18,605.38"
17/06/2010,"32,400.00","1,509.20","8,951.25","8,820.00","30,240.00",445.20,36.14,62.50,"23,399.84","1,095.00","14,000.00","1,680.00","1,253.00","9,050.00","18,866.20"
18/06/2010,"32,600.00","1,584.66","9,166.08","8,820.00","30,030.00",441.00,39.75,62.64,"23,399.84","1,115.00","14,250.00","1,520.00","1,274.00","9,150.00","18,866.20"
21/06/2010,"33,400.00","1,552.32","9,309.30","8,741.25","30,030.00",436.80,39.75,62.50,"23,624.84","1,110.00","14,125.00","1,400.00","1,288.00","9,200.00","19,300.91"
22/06/2010,"33,000.00","1,573.88","9,094.47","8,583.75","29,820.00",436.80,39.75,62.35,"23,399.84","1,135.00","14,375.00","1,320.00","1,281.00","9,300.00","19,561.73"
23/06/2010,"32,200.00","1,627.78","8,951.25","8,347.50","28,980.00",424.20,39.75,61.92,"22,724.85","1,135.00","14,000.00","1,208.00","1,246.00","9,100.00","19,040.08"
24/06/2010,"31,600.00","1,681.68","8,951.25","8,426.25","28,980.00",432.60,39.75,61.92,"22,949.85","1,145.00","14,250.00","1,176.00","1,232.00","9,150.00","19,127.03"
25/06/2010,"31,400.00","1,638.56","8,879.64","8,505.00","28,770.00",436.80,39.75,61.92,"22,949.85","1,140.00","14,625.00","1,160.00","1,239.00","9,250.00","19,213.97"
28/06/2010,"32,000.00","1,617.00","9,094.47","8,505.00","28,980.00",436.80,39.75,61.92,"23,399.84","1,170.00","15,125.00","1,152.00","1,267.00","9,500.00","19,387.85"
29/06/2010,"31,200.00","1,595.44","8,951.25","8,426.25","27,930.00",420.00,39.75,61.19,"22,499.85","1,147.50","14,875.00","1,120.00","1,232.00","9,200.00","18,866.20"
30/06/2010,"30,600.00","1,584.66","8,951.25","8,426.25","27,930.00",420.00,39.75,61.48,"22,274.85","1,117.50","14,750.00","1,320.00","1,239.00","9,100.00","18,779.26"
01/07/2010,"30,200.00","1,563.10","8,664.81","8,347.50","28,140.00",415.80,39.75,61.19,"22,229.85","1,132.50","14,375.00","1,448.00","1,253.00","9,250.00","18,605.38"
02/07/2010,"31,600.00","1,584.66","8,879.64","8,505.00","29,190.00",420.00,37.00,62.50,"22,859.85","1,140.00","14,625.00","1,280.00","1,281.00","9,550.00","18,953.14"
05/07/2010,"31,800.00","1,584.66","8,879.64","8,426.25","29,400.00",420.00,37.00,62.21,"22,949.85","1,155.00","14,250.00","1,424.00","1,281.00","9,700.00","19,127.03"
06/07/2010,"32,600.00","1,584.66","9,022.86","8,583.75","30,450.00",432.60,37.00,62.21,"23,849.84","1,177.50","14,500.00","1,456.00","1,309.00","9,800.00","19,474.79"
07/07/2010,"32,600.00","1,573.88","8,808.03","8,583.75","30,450.00",432.60,40.00,62.21,"23,624.84","1,185.00","14,500.00","1,408.00","1,295.00","9,700.00","19,561.73"
08/07/2010,"32,800.00","1,584.66","8,951.25","8,662.50","30,870.00",432.60,40.00,62.79,"23,624.84","1,185.00","14,625.00","1,384.00","1,316.00","9,750.00","19,909.49"
09/07/2010,"32,600.00","1,573.88","8,879.64","8,662.50","30,450.00",432.60,36.00,66.70,"23,624.84","1,185.00","14,750.00","1,368.00","1,337.00","9,750.00","19,735.61"
12/07/2010,"32,800.00","1,541.54","8,951.25","9,213.75","31,080.00",432.60,36.00,64.53,"23,849.84","1,192.50","14,750.00","1,328.00","1,365.00","9,750.00","19,648.67"
13/07/2010,"33,400.00","1,552.32","8,951.25","8,898.75","31,500.00",441.00,35.55,63.80,"24,524.84","1,207.50","15,250.00","1,392.00","1,400.00","9,850.00","19,735.61"
14/07/2010,"34,200.00","1,530.76","8,951.25","8,741.25","31,290.00",445.20,35.55,64.09,"24,974.83","1,200.00","15,125.00","1,360.00","1,414.00","9,850.00","19,561.73"
15/07/2010,"33,200.00","1,509.20","8,879.64","8,741.25","30,870.00",428.40,42.75,63.22,"24,749.84","1,185.00","15,250.00","1,376.00","1,400.00","9,800.00","19,213.97"
16/07/2010,"33,200.00","1,498.42","8,808.03","8,583.75","30,870.00",432.60,42.75,63.08,"24,974.83","1,192.50","15,375.00","1,360.00","1,407.00","9,700.00","19,040.08"
